,numOfCoAuthors,title,normalizedGenre,yearNormalized,libretto,datePremiered,yearPremiered,yearPrinted,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numOfPersonGroups,numOfActs,numOfScenes,wordCountText,wordCountStage,wordCountSp
749,0,Les Visionnaires,Comedy,1637,False,,1637.0,1639,9,3,6,0,0,5,34,23618,2,21238
750,0,La Veuve Coquette,Comedy,1721,False,1721-10-19,1721.0,1758,9,3,4,2,0,1,22,6387,163,6181
751,0,"Pierre Bagnolet et Claude Bagnolet, son Fils",Comedy,1782,False,,,1782,6,2,4,0,0,0,16,6393,99,6140
752,0,Entretien entre d'Alembert et Diderot,,1830,False,,,1830,2,0,2,0,0,0,1,5142,0,5112
753,0,"Est-il Bon, Est-il Méchant ?",Comedy,1781,False,,,1781,16,5,6,5,0,3,63,24330,431,23355
754,0,Le Fils Naturel,Tragicomedy,1757,False,,1757.0,1757,9,3,6,0,0,5,37,17791,1720,16177
755,0,Paradoxe sur le Comédien,,1830,False,,,1830,2,0,2,0,0,0,1,24252,105,24023
756,0,Le Père de Famille,Comedy,1758,False,,1760.0,1758,17,5,6,6,0,5,53,29025,2056,25561
757,0,La Pièce et le Prologue,Comedy,1760,False,,1760.0,1771,12,3,5,4,0,1,40,14568,141,13754
758,0,Rêve de d'Alembert,,1830,False,,,1830,4,1,2,1,0,0,1,18661,82,18636
759,0,Les Noces de Vaugirard ou Les Naïvetés Champêtres.,Comedy,1635,False,,1635.0,1688,15,4,5,6,0,5,25,21368,242,19385
760,0,Antigone,Tragedy,1820,False,,,1820,9,2,3,3,0,0,24,4878,166,4530
761,0,Eux ! Saynète,Comedy,1891,False,,,1891,3,1,1,1,0,0,1,3624,216,3536
762,0,Les Amours du Soleil,Tragedy,1667,False,,1667.0,1671,27,7,4,16,0,6,59,27016,752,19489
763,0,La Cocue Imaginaire,Comedy,1660,False,,1660.0,1660,8,4,4,0,0,1,22,8244,124,6001
764,1,La Devineresse,Comedy,1679,False,1679-11-19,1679.0,1680,23,10,6,7,0,5,56,32472,395,30726
765,1,Les Dames Vengées,Comedy,1695,False,1695-02-22,1695.0,1695,10,6,4,0,0,5,53,22183,53,20827
766,0,Délie,,1667,False,,1667.0,1668,9,3,5,1,0,5,47,15911,160,14899
767,0,L'Embarras de Godard,Comedy,1668,False,,,1668,10,4,6,0,0,1,29,8532,430,7757
768,0,Le Gentilhomme Guespin,Comedy,1670,False,,1670.0,1670,16,3,3,10,0,1,27,8898,261,7823
769,0,Les Intrigues de la Loterie,Comedy,1663,False,,1663.0,1670,18,6,10,2,0,3,37,11256,63,10146
770,0,La Mère Coquette,Comedy,1666,False,,,1666,7,2,4,1,0,3,28,11838,122,10731
771,0,La Réponse A l'Impromptu de Versailles,Comedy,1663,False,,1663.0,1664,9,4,5,0,0,1,7,5957,77,5650
772,0,La Veuve à la Mode,Comedy,1668,False,,,1668,12,4,4,4,0,1,23,6133,52,5723
773,0,Zélinde,Comedy,1663,False,,1663.0,1663,11,3,8,0,0,1,13,13352,28,13037
774,0,Le Célibataire,Comedy,1775,False,1775-09-20,1775.0,1776,9,1,5,3,0,5,45,20130,486,19577
775,0,La Feinte par Amour,Comedy,1773,False,1773-07-31,1773.0,1773,6,3,2,1,0,0,24,10388,237,9985
776,0,Les Prôneurs ou Le Tartuffe Littéraire,Comedy,1777,False,,,1777,17,6,8,3,0,2,33,15322,456,13642
777,0,Régulus,Tragedy,1765,False,,,1765,7,2,5,0,0,3,14,11377,250,7572
778,0,Les Amours de Trapolin,Comedy,1662,False,,,1662,6,3,2,1,0,1,8,5593,0,5074
779,0,La Comédie de la Comédie,Comedy,1662,False,,,1662,10,0,0,10,0,1,5,2989,6,2474
780,0,L'Ecole des Cocus,Comedy,1661,False,,,1661,7,3,3,1,0,1,12,4914,22,3920
781,0,La Femme Industrieuse,Comedy,1661,False,,,1661,6,2,4,0,0,1,20,7812,42,7359
782,2,Arlequin Roi des Ogres,Comedy,1720,False,,1720.0,1720,20,0,6,14,0,1,22,4799,721,4384
783,0,Le Jugement de Pâris,,1718,False,,1718.0,1718,13,5,4,4,0,0,11,3431,479,3288
784,0,Les Amours de Nanterre,,1718,True,,1718.0,1763,8,3,5,0,0,1,18,6120,636,5900
785,1,Les Couplets en Procès,,1730,False,,1730.0,1730,11,0,4,7,0,1,6,3006,398,2727
786,1,L'Opéra Comique Assiégé,,1730,True,,1730.0,1730,17,3,5,9,0,1,17,3895,681,3452
787,0,La Reine du Barostan,,1730,True,,1730.0,1730,9,3,5,1,0,1,18,5273,850,5034
788,0,Alzate ou Le Préjugé Détruit,Comedy,1749,False,,1749.0,1752,7,2,3,2,0,1,14,6370,18,6153
789,0,Monsieur Lamentin,Comedy,1808,False,,,1808,6,1,2,3,0,0,16,7752,102,7301
790,0,La Boucle d'Oreille de Joséphine,Comedy,1778,False,,,1778,6,0,6,0,0,0,2,2380,328,2023
791,0,La Voleuse du Bon Marché,Comedy,1778,False,,,1778,11,1,5,5,0,0,1,2387,665,2138
792,0,Le Chapeau de Monsieur Poiret,Comedy,1778,False,,,1778,1,0,0,1,0,0,1,383,29,21
793,0,Le Mouchoir de Chapuzot,,1890,False,,,1890,1,0,1,0,0,0,1,1687,52,1621
794,0,La Gifle,Comedy,1878,False,,,1878,4,0,2,2,0,0,9,6245,628,6023
795,0,Un Crâne sous une Tempête,Comedy,1887,False,,,1887,2,1,1,0,0,0,4,2837,529,2657
796,0,Un Homme en Habit Noir,Comedy,1887,False,,,1887,1,0,0,1,0,0,1,3056,338,2921
797,0,Le Somnambule,Comedy,1739,False,1739-02-19,1739.0,1739,8,2,4,2,0,1,21,9314,164,9059
798,0,Alcimedon,Tragicomedy,1635,False,,1635.0,1636,8,3,5,0,0,5,25,17835,11,16496
799,0,Alcionée,Tragedy,1639,False,,1639.0,1640,8,3,4,1,0,5,24,15856,16,15077
800,0,Anaxandre,Tragicomedy,1654,False,,1654.0,1655,8,3,4,1,0,5,33,17733,0,17332
801,0,Argenis et Poliarque ou Théocrine,Tragicomedy,1630,False,,1630.0,1630,17,2,11,4,0,5,19,16421,44,15549
802,0,Bérénice,Tragicomedy,1635,False,,1644.0,1635,7,2,5,0,0,5,31,16693,0,16139
803,0,Clarigène,Tragicomedy,1637,False,,1637.0,1639,11,3,8,0,0,5,23,14628,27,13834
804,0,Cléomédon,Tragicomedy,1636,False,,,1636,12,12,0,0,0,5,23,20170,59,19138
805,0,Clitophon,Tragicomedy,1629,False,,1629.0,1632,25,4,18,3,0,0,58,17667,0,17064
806,0,Dynamis,Tragicomedy,1650,False,,1650.0,1653,9,3,4,2,0,5,29,18726,28,18323
807,0,Esther,Tragedy,1640,False,,1640.0,1644,9,3,4,2,0,5,24,17457,0,16830
808,0,Lisandre et Caliste,Tragicomedy,1632,False,,1632.0,1632,24,1,18,5,0,5,21,18234,11,18013
809,0,Lucrèce,Tragedy,1638,False,,1638.0,1638,9,3,6,0,0,5,21,14592,33,13910
810,0,Nitocris Reine de Babylone,Tragicomedy,1639,False,,1639.0,1650,7,3,4,0,0,5,29,16508,10,16143
811,0,Saül,Tragedy,1640,False,,1640.0,1642,9,2,5,2,0,5,26,16607,20,15840
812,0,Scévole,Tragedy,1646,False,,1646.0,1647,8,2,6,0,0,5,24,16197,6,15513
813,0,Thémistocle,Tragedy,1646,False,,1646.0,1648,9,3,5,1,0,5,28,19051,0,18711
814,0,Les Vendanges de Suresnes,Comedy,1636,False,,1636.0,1636,11,5,6,0,0,5,36,18356,106,17428
815,0,La Balance d'Etat,Tragicomedy,1652,False,,1652.0,1652,13,2,9,2,0,5,26,18847,10,16108
816,0,Absalon,Tragedy,1702,False,1712-04-07,1712.0,1702,10,2,5,3,0,5,31,15951,57,13968
817,1,Deux Hommes pour un Placard,,1860,False,,,1860,8,2,2,4,0,0,15,5559,526,5325
818,0,Les Adieux des Officiers,Comedy,1693,False,1693-04-25,1693.0,1693,20,3,12,5,0,1,8,6361,376,6086
819,0,Le Chevalier Joueur,Comedy,1697,False,1697-02-27,1697.0,1697,11,3,5,3,0,6,44,13259,182,12890
820,0,La Coquette de Village ou Le Lot Supposé,Comedy,1715,False,1715-05-27,1715.0,1715,6,2,4,0,0,2,26,11214,119,10140
821,0,Le Dédit,Comedy,1719,False,1719-05-12,1719.0,1719,7,3,3,1,0,1,12,4899,5,4762
822,0,Le Départ des Comédiens,Comedy,1694,False,1794-08-24,1794.0,1694,11,1,6,4,0,1,9,3933,270,3751
823,0,Le Double Veuvage,Comedy,1699,False,1702-03-09,1702.0,1699,14,5,6,3,0,4,39,13284,202,12940
824,0,L'Esprit de Contradiction,Comedy,1700,False,1700-08-27,1700.0,1700,8,2,4,2,0,1,31,7373,85,7026
825,0,Le Faux Honnête Homme,Comedy,1703,False,1703-02-24,1703.0,1703,9,4,5,0,0,3,38,14848,55,14580
826,0,Le Faux Instinct,Comedy,1707,False,1707-08-02,1707.0,1707,16,5,3,8,0,3,43,10638,58,9483
827,0,Le Faux Sincère,Comedy,1731,False,1731-06-16,1731.0,1731,11,4,6,1,0,5,49,18083,34,17667
828,0,Le Jaloux Honteux,Comedy,1708,False,1708-03-06,1708.0,1708,9,4,5,0,0,5,46,15224,123,14869
829,0,La Joueuse,Comedy,1699,False,1709-10-22,1709.0,1699,10,5,5,0,0,5,54,17138,29,16769
830,0,Les Mal-Assortis,Comedy,1693,False,1693-05-30,1693.0,1693,15,2,2,11,0,2,11,7422,409,7014
831,0,La Malade sans Maladie,Comedy,1699,False,1699-02-04,1699.0,1699,7,4,2,1,0,5,42,14669,72,14345
832,0,Le Mariage Fait et Rompu,Comedy,1721,False,1721-02-14,1721.0,1721,10,4,5,1,0,3,30,10838,69,10506
833,0,Le Négligent,Comedy,1692,False,1692-02-27,1692.0,1692,13,3,7,3,0,4,47,15204,106,14790
834,0,La Noce Interrompue,Comedy,1699,False,1699-08-19,1699.0,1699,12,2,6,4,0,1,24,7983,107,7743
835,0,La Réconciliation Normande,Comedy,1719,False,1719-03-07,1719.0,1719,9,3,5,1,0,5,49,15649,138,15314
836,1,"L'Augmentation de la Baguette, Comédie en un Acte",Comedy,1693,False,1693-01-10,1693.0,1693,6,2,3,1,0,1,5,3080,46,2561
837,1,"La Baguette de Vulcain, Comédie en un Acte",Comedy,1693,False,1693-01-10,1693.0,1693,10,3,4,3,0,1,7,3633,150,3060
838,0,"Les Chinois, Comédie en Quatre Actes",Comedy,1692,False,1692-12-13,1692.0,1692,17,3,6,8,0,5,28,11557,470,10696
839,1,"La Naissance d'Amadis, Comédie en un Acte",Comedy,1694,False,1694-02-10,1694.0,1694,8,2,2,4,0,1,13,3683,153,3185
840,0,"La Suite de la Foire Saint-Germain, ou Les Momies d'Egypte, Comédie",Comedy,1696,False,1696-07-03,1696.0,1696,10,1,5,4,0,1,13,7033,356,6141
841,0,Le Modéré,Comedy,1793,False,1793-10-28,1793.0,1793,12,1,7,4,0,1,18,6456,142,5883
842,0,Chapelle et Boileau,,1846,False,,,1846,3,0,2,1,0,1,1,3978,344,3806
843,0,La Belle Esclave,Comedy,1787,False,1787-09-18,1787.0,1787,9,3,3,3,0,0,15,4784,79,4445
844,0,Le Dragon de Thionvile,,1786,False,1786-07-26,1786.0,1786,5,0,2,3,0,1,12,5572,122,5033
845,0,Le Français en Huronie,Comedy,1778,False,,,1778,6,1,4,1,0,0,11,6444,41,6319
846,0,Le Français en Huronie,Comedy,1787,False,1787-04-30,1787.0,1787,6,1,4,1,0,0,13,5957,174,5609
847,0,Henri et Perrine,Comedy,1801,False,1801-10-16,1801.0,1801,6,3,3,0,0,1,16,7127,167,6944
848,0,Jodelet,Comedy,1798,False,1798-10-27,1798.0,1798,7,2,4,1,0,1,21,7099,157,6763
849,0,Don Juan de Marana,,1836,False,1836-04-30,1836.0,1836,34,8,12,14,0,5,51,25993,2296,25009
850,0,Arlequin Tout Seul,Comedy,1798,False,1798-12-04,1798.0,1798,2,0,1,1,0,1,1,5960,939,4618
851,0,Monsieur de Bievre,Comedy,1798,False,,,1798,7,1,1,5,0,1,17,6263,236,5833
852,0,A Bon Chat Bon Rat,,1699,False,,,1699,4,2,2,0,0,1,5,1544,0,1374
853,0,A Laver la Tête d'Ane on y Perd sa Lessive,,1699,False,,,1699,11,2,3,6,0,1,4,2190,8,1998
854,0,Bonne Renomée Vaut Mieux que Ceinture Dorée,,1699,False,,,1699,4,2,2,0,0,1,2,1344,0,1211
855,0,Les Jours se Suivent et ne se Ressemblent pas,,1699,False,,,1699,6,3,2,1,0,3,10,4101,7,3845
856,0,Oisivité Est Mère de Tous les Vices,,1699,False,,,1699,3,2,1,0,0,1,3,1823,17,1672
857,0,On ne Connait pas le Vin au Cercle,,1699,False,,,1699,8,4,2,2,0,1,11,2059,27,1809
858,0,Pour un Plaisir Mille Douleurs,,1699,False,,,1699,8,5,3,0,0,1,5,2414,0,2225
859,0,Qui Court Deux Lièvres n'en Prend Point,,1699,False,,,1699,4,1,2,1,0,1,12,1868,27,1664
860,0,"Tel Maître, Tel Valet",,1699,False,,,1699,6,2,4,0,0,1,7,1532,13,1360
861,0,Proverbe de Voyage de Campagne,,1699,False,,,1699,4,2,2,0,0,1,1,1342,0,1273
862,0,Agarite,Tragicomedy,1636,False,,1640.0,1636,17,3,8,6,0,0,21,17819,51,14980
863,1,Un Samedi Soir,,1881,False,,,1881,1,0,1,0,0,1,1,934,0,891
864,0,Le Chapeau Bleu,Comedy,1881,False,,,1881,2,1,1,0,0,1,4,4050,479,3895
865,2,Le Huron,Comedy,1834,False,,,1834,13,2,2,9,0,1,19,8405,889,7823
866,1,Odéina ou La Canadienne,Comedy,1827,False,,,1827,12,2,3,7,0,1,21,7909,472,7482
867,0,Le Franc-Maçon Prisonnier.,,1777,False,,,1777,8,0,3,5,0,0,14,5399,161,5130
868,0,Agamemnon Traduction Nouvelle de Leconte de Lisle,Tragedy,1872,False,,,1872,9,2,5,2,0,1,9,13894,117,13776
869,0,Les Euménides Traduction Nouvelle de Leconte de Lisle,Tragedy,1872,False,,,1872,7,4,1,2,0,1,10,8749,67,8629
870,0,Les Khoèphores Traduction Nouvelle de Leconte de Lisle,Tragedy,1872,False,,,1872,8,1,5,2,0,1,9,9206,90,9084
871,0,Les Sept Contre Thèbes Traduction Nouvelle de Leconte de Lisle,Tragedy,1872,False,,,1872,9,3,4,2,0,1,7,8880,94,8769
872,0,Andromaque Traduction Nouvelle de Emile Pessonneaux,Tragedy,1880,False,,,1880,11,3,6,2,0,1,12,12335,4,12224
873,0,Le Cyclope Traduction Nouvelle de Emile Pessonneaux,Tragedy,1880,False,,,1880,5,0,2,3,0,0,10,7143,36,7078
874,0,Electre Traduction Nouvelle de Emile Pessonneaux,Tragedy,1880,False,,,1880,8,2,2,4,0,0,13,13217,8,13124
875,0,Hélène Traduction Nouvelle de Emile Pessonneaux,Tragedy,1880,False,,,1880,9,5,1,3,0,1,13,16896,26,16805
876,0,Les Héraclides Traduction Nouvelle de Emile Pessonneaux,Tragedy,1880,False,,,1880,9,0,7,2,0,0,10,10124,0,10017
877,0,Hercule Furieux Traduction Nouvelle de Emile Pessonneaux,Tragedy,1880,False,,,1880,10,3,4,3,0,0,11,13564,20,13466
878,0,Hippolyte Traduction Nouvelle de Emile Pessonneaux,Tragedy,1880,False,,,1880,11,3,2,6,0,1,15,13502,14,13405
879,0,Molière et Montespan,Comedy,1879,False,1879-05-25,1879.0,1882,7,2,2,3,0,0,11,6273,405,6083
880,0,Augusta,Tragedy,1787,False,1787-10-08,1787.0,1787,5,2,3,0,0,0,25,11852,597,11254
881,0,Le Philinte de Molière,Comedy,1790,False,1790-02-22,1790.0,1791,8,1,3,4,0,5,40,17822,240,17500
882,0,Isabelle Arlequin,,1770,True,,,1770,7,4,2,1,0,0,15,3155,275,2896
883,0,Momus à Paris,,1770,True,,,1770,17,3,8,6,0,0,13,4024,531,3630
884,0,La Pupille,Comedy,1734,False,1734-06-05,1734.0,1734,5,2,3,0,0,0,21,8313,85,8124
885,0,Le Sylphe Supposé,,1770,True,,,1770,13,3,4,6,0,0,15,6541,414,6333
886,0,"Arlequin Empereur dans la Lune, Comédie",Comedy,1725,False,,,1725,12,2,5,5,0,0,9,11800,844,11653
887,0,"Grapinian, ou Arlequin Procureur",Comedy,1683,False,,,1683,12,0,2,10,0,0,10,8080,176,6305
888,0,L'Amant Déguisé,,1754,False,,,1754,5,1,2,2,0,0,5,2407,240,2227
889,1,La Petite Iphigénie,,1757,False,,1757.0,1758,9,2,5,2,0,0,24,5763,113,5561
890,0,"Acajou, Opéra Comique",,1744,True,1744-03-18,1744.0,1744,12,3,2,7,0,0,22,7373,414,7133
891,0,L'Anglais à Bordeaux,Comedy,1743,False,1763-03-14,1763.0,1743,9,1,3,5,0,1,23,10037,187,9409
892,0,La Fille Mal Gardée,,1758,False,1758-03-04,1758.0,1758,6,1,3,2,0,0,15,5043,165,4790
893,1,Hipolyte et Aricie,,1742,False,1763-03-14,1763.0,1742,17,6,5,6,0,0,21,5430,725,5080
894,0,Alexandre,Tragedy,1754,False,,,1754,12,6,4,2,0,0,41,13106,55,12017
895,0,Chez la Cliente Monologue,,1881,False,,,1881,1,0,0,1,0,0,1,2319,192,2225
896,0,Une Larme d'Auvergnat,Comedy,1881,False,,,1881,1,0,0,1,0,1,1,659,0,626
897,0,Amour et Piano,Comedy,1887,False,,,1887,3,1,2,0,0,0,8,4960,254,4832
898,0,Aux Antipodes,,1883,False,,,1883,1,1,0,0,0,1,1,1187,4,1149
899,0,Le Billet de Mille,,1883,False,,,1883,1,0,1,0,0,0,1,822,0,782
900,1,C'est une Femme du Monde,Comedy,1890,False,,,1890,6,3,3,0,0,0,14,6802,547,6583
901,0,Les Célèbres,,1884,False,,,1884,1,0,1,0,0,1,1,1254,4,1214
902,0,Le Colis,,1885,False,,,1885,1,0,1,0,0,0,1,1433,4,1394
903,0,Complainte du pauv' Propriétaire,,1916,False,,,1916,1,0,1,0,0,1,1,667,0,624
904,0,Les Enfants,,1887,False,,,1887,1,0,1,0,0,1,1,482,0,444
905,0,Gibier de Potence,,1884,False,1884-12-23,1884.0,1885,7,2,4,1,0,0,14,7346,1124,6955
906,0,Un Monsieur qui n'aime pas les Monologues,,1882,False,,,1882,1,0,1,0,0,1,1,977,21,929
907,0,J'ai Mal aux Dents,,1887,False,,,1887,1,0,1,0,0,1,1,506,0,470
908,0,Le Juré,,1887,False,,,1887,1,0,1,0,0,0,1,2111,16,2076
909,0,L'Homme Intègre,,1886,False,,,1886,1,1,0,0,0,0,1,1095,3,1060
910,0,Le Volontaire,,1881,False,,,1881,1,0,1,0,0,0,1,754,4,708
911,0,Un Monsieur qui Est Condamné à Mort,,1899,False,,,1899,1,0,0,1,0,1,1,1941,19,1895
912,0,Le Mouchoir,,1881,False,,,1881,1,0,1,0,0,0,1,671,12,635
913,0,Notre Futur,Comedy,1882,False,1894-02-11,1894.0,1882,2,1,0,1,0,1,2,3642,120,3535
914,0,Patte-en-l'Air,,1882,False,,,1882,1,0,1,0,0,0,1,926,0,882
915,0,Le Petit Ménage,,1883,False,,,1883,1,0,1,0,0,0,1,615,0,564
916,0,La Petite Révoltée,,1880,False,,,1880,1,0,0,1,0,0,1,1324,8,1278
917,0,Le Potache,,1883,False,,,1883,1,0,1,0,0,1,1,1251,12,1211
918,0,Tout à Brown-Séquard !...,,1887,False,,,1887,1,0,1,0,0,0,1,1869,0,1841
919,0,Trop Vieux,,1887,False,,,1887,1,0,1,0,0,0,1,592,0,574
920,0,Un Coup de Tête,,1882,False,,,1882,1,0,0,1,0,1,1,901,31,851
921,0,Un Coup de Tête,,1883,False,,,1883,1,1,0,0,0,0,1,1051,32,993
922,0,Molière à Québec,Comedy,2017,False,,,2017,11,1,4,6,0,1,16,9472,675,8845
923,0,L'Amour Fantasque ou Le Juge de Soi Même,Comedy,1682,False,,,1682,14,2,12,0,0,0,21,8785,124,7009
924,0,Le Candidat,Comedy,1874,False,1874-03-11,1874.0,1874,28,4,12,12,0,0,47,22330,1074,21642
925,0,Le Bon Ménage,Comedy,1782,False,1782-12-28,1782.0,1788,7,2,4,1,0,1,18,6937,452,6599
926,0,Le Bon Père,Comedy,1788,False,,1790.0,1788,4,2,2,0,0,1,18,8574,143,8301
927,0,Les Deux Billets,Comedy,1779,False,1779-02-09,1779.0,1779,3,2,1,0,0,1,12,4994,191,4905
928,0,Héro et Léandre,,1784,False,1784-09-23,1784.0,1788,1,1,0,0,0,1,1,2283,197,2254
929,0,Les Jumeaux de Bergame,Comedy,1782,False,1782-08-06,1782.0,1782,4,2,2,0,0,1,20,4991,301,4863
930,0,Thémistocle,Tragedy,1729,False,,,1729,8,1,7,0,0,5,39,20171,80,15207
931,0,Endymion,,1731,False,1731-05-17,1731.0,1731,28,6,6,16,0,5,26,6551,117,5425
932,0,La Fille de Molière,Comedy,1863,False,1863-01-15,1863.0,1863,7,1,1,5,0,1,14,7826,97,7611
933,0,Racine à Uzès,Comedy,1864,False,1864-12-21,1864.0,1865,7,2,3,2,0,0,18,21932,320,8482
934,1,La Colonie,Comedy,1775,False,1775-08-16,1775.0,1775,5,2,2,1,0,0,23,8422,214,6849
935,0,La Comédie de Celui qui Epousa une Femme Muette,Comedy,1906,False,1912-03-21,1912.0,1906,10,3,0,7,0,0,8,8618,657,8207
936,0,L'Enfer Galant,,1729,False,,,1729,13,4,6,3,0,1,12,4483,371,4380
937,1,Les Animaux Raisonnables,,1718,True,1718-02-25,1718.0,1718,12,1,1,10,0,1,15,3585,248,3442
938,1,Le Tableau du Mariage,,1712,True,1716-02-03,1716.0,1712,10,3,6,1,0,1,15,3687,258,3489
939,0,"Orphée, ou Arlequin aux Enfers",,1711,False,1716-09-12,1716.0,1711,3,0,2,1,0,1,7,946,555,456
940,0,Scaramouche Pédant,,1711,False,1716-09-12,1716.0,1711,7,1,4,2,0,1,13,1734,921,995
941,1,Joséphine ou Le Retour de Wagram,,1830,True,1830-12-02,1830.0,1830,17,3,3,11,0,1,15,6229,523,5830
942,0,L'Amour Pris aux Cheveux,,1852,False,,,1852,5,0,2,3,0,1,0,3627,434,3447
943,0,Bradamante,Tragicomedy,1582,False,,,1582,16,2,12,2,0,0,24,19284,0,17760
944,0,Adélaïde ou Les Combats de l'Amour et du Préjugé,,1785,False,,,1785,6,2,2,2,0,1,10,2618,73,2468
945,0,La Belle Mère,,1785,False,,,1785,6,5,1,0,0,1,10,3352,227,3129
946,0,Le Bienfait Récompensé,,1785,False,,,1785,4,3,1,0,0,1,5,3940,117,3777
947,0,Le Bon Papa,,1785,False,,,1785,8,4,3,1,0,1,8,2078,154,1858
948,0,Le Bon Père,,1785,False,,,1785,5,0,3,2,0,1,11,3994,197,3792
949,0,La Bourse de Louis,,1785,False,,,1785,6,0,4,2,0,1,9,2332,158,2123
950,0,Brunon,,1785,False,,,1785,4,2,1,1,0,1,8,5068,427,4807
951,0,Le Dédit,,1785,False,,,1785,6,1,3,2,0,1,6,4596,191,4383
952,0,Les Deux Pâtés,,1785,False,,,1785,8,1,4,3,0,1,11,3184,224,2911
953,0,La Dissipatrice ou Le Legs,,1785,False,,,1785,5,3,0,2,0,1,9,2916,170,2731
954,0,L'Epreuve,,1785,False,,,1785,5,1,4,0,0,1,7,2837,63,2670
955,0,Les Etrennes,,1785,False,,,1785,5,4,0,1,0,1,7,3139,156,2976
956,0,Les Joueuses ou Le Vingt-un,,1785,False,,,1785,7,4,1,2,0,1,9,3490,485,3163
957,0,Marianne ou Les Dangers de l'Inexpérience,,1785,False,,,1785,7,4,1,2,0,1,11,3651,197,3440
958,0,Le Passe-Dix ou Le Mauvais Exemple,,1785,False,,,1785,6,0,5,1,0,1,8,3032,272,2827
959,0,La Saignée,,1785,False,,,1785,8,2,5,1,0,1,8,3815,320,3450
960,0,Les Soeurs de Lait,,1785,False,,,1785,6,6,0,0,0,1,9,2969,142,2753
961,0,Les Trois Damis Comédie-Proverbe en un Acte,,1785,False,,,1785,5,2,3,0,0,1,8,3123,83,2978
962,0,La Vocation Forcée ou Le Legs,,1785,False,,,1785,5,4,1,0,0,1,6,3270,124,3098
963,3,La Juive de Constantine,,1882,False,,,1882,23,3,4,16,0,0,52,19943,1581,19007
964,0,Pierre Corneille,,1637,False,1851-06-06,1851.0,1637,1,0,1,0,0,0,1,632,2,556
965,0,Une Larme du Diable,,1882,False,,,1882,65,12,19,34,0,0,17,13191,142,12921
966,0,Joseph,Tragedy,1711,False,,,1711,11,2,8,1,0,4,27,16361,3,12068
967,0,Pénélope,Tragedy,1684,False,1684-01-22,1684.0,1703,11,5,5,1,0,5,38,17534,9,14064
968,0,Zélonide Princesse de Sparte,Tragedy,1682,False,,,1682,10,4,3,3,0,5,32,14487,14,12037
969,0,Agar dans le Désert,Comedy,1829,False,,,1829,3,1,2,0,0,1,2,2080,154,2005
970,0,L'Amant Anonyme,Comedy,1823,False,,,1823,8,4,4,0,0,5,28,15737,520,15434
971,0,L'Aveugle de Spa,Comedy,1829,False,,,1829,8,5,1,2,0,1,8,4416,203,4174
972,0,La Belle et la Bête,Comedy,1829,False,,,1829,3,3,0,0,0,2,10,4258,185,4141
973,0,La Bonne Mère,Comedy,1847,False,,,1847,9,2,1,6,0,3,25,9627,178,9347
974,0,Cinquième Dialogue,,1829,False,,,1829,3,2,1,0,0,0,1,1178,5,1101
975,0,"La Cloison, Comédie",Comedy,1737,False,,1737.0,1781,9,3,2,4,0,0,19,8961,242,8746
976,0,La Colombe,Comedy,1829,False,,,1829,4,3,1,0,0,1,6,3764,93,3648
977,0,La Curieuse,Comedy,1847,False,,,1847,5,4,0,1,0,2,22,11954,386,11719
978,0,L'Enfant Gâté,Comedy,1847,False,,,1847,4,4,0,0,0,2,16,7795,131,7625
979,0,Les Flacons,Comedy,1829,False,,,1829,4,4,0,0,0,1,5,2971,71,2875
980,0,L'Ile Heureuse,Comedy,1829,False,,,1829,6,5,0,1,0,2,16,6096,118,5931
981,0,Intrigue et Mensonge,Comedy,1829,False,,,1829,8,5,0,3,0,2,19,8378,79,8190
982,0,La Marchande de Modes,Comedy,1829,False,,,1829,10,6,0,4,0,1,9,5023,272,4803
983,0,"La Mère Rivale, Comédie",Comedy,1737,False,,1737.0,1811,8,5,0,3,0,0,41,20052,556,19683
984,0,Premier Dialogue,,1829,False,,,1829,3,2,1,0,0,1,1,493,42,372
985,0,Quatrième Dialogue,,1829,False,,,1829,3,2,1,0,0,0,1,1126,250,1050
986,0,Le Retour du Jeune Tobie,Comedy,1829,False,,,1829,9,1,4,4,0,1,9,3568,107,3125
987,0,La Rosière de Salency,Comedy,1829,False,,,1829,10,6,1,3,0,2,15,9052,371,8809
988,0,Ruth et Noémi,Comedy,1829,False,,,1829,4,2,2,0,0,2,16,6592,153,5612
989,0,Second Dialogue,,1829,False,,,1829,3,2,1,0,0,0,1,1325,341,1249
990,0,Sixième Dialogue,,1829,False,,,1829,3,2,1,0,0,0,1,1757,0,1681
991,0,"La Tendresse Maternelle, Comédie en un Acte",Comedy,1737,False,,1737.0,1781,6,2,0,4,0,0,9,6541,135,6381
992,0,Troisième Dialogue,,1829,False,,,1829,3,2,1,0,0,0,1,998,319,922
993,0,La Veuve de Sarepta ou L'Hospitalité Récompensée,Comedy,1829,False,,,1829,3,0,2,1,0,1,7,2847,134,2315
994,0,Le Voyageur,Comedy,1829,False,,,1829,7,0,7,0,0,2,14,8027,76,7833
995,1,Arlequin à Alger,Comedy,1807,False,,,1807,6,1,1,4,0,1,14,5728,374,5457
996,2,Cyrano à la Foire,Comedy,1901,False,,,1901,3,0,2,1,0,0,4,1628,311,1534
997,0,Le Manuscrit,Comedy,1824,False,1824-01-15,1824.0,1881,2,0,0,2,0,1,2,3526,109,3455
